Email Address,Campaign Name,Send Date,Send,Delivered,Open,Click,Subject Line,URL Clicked
stewartamanda@bullockburnsandstevens.com,Tax Saving Tips for Investors,2024-12-01,1,1,0,0,Boost Your Portfolio Performance,https://example.com/tax-saving-tips-for-investors
stewartamanda@bullockburnsandstevens.com,Year-End Investment Strategies,2024-12-20,1,1,1,0,What's Next in the Market?,https://example.com/year-end-investment-strategies
stewartamanda@bullockburnsandstevens.com,Year-End Investment Strategies,2024-12-11,1,1,0,1,Boost Your Portfolio Performance,https://example.com/year-end-investment-strategies
stewartamanda@bullockburnsandstevens.com,Year-End Investment Strategies,2024-12-06,1,1,0,1,Join Us for an Exclusive Webinar,https://example.com/year-end-investment-strategies
stewartamanda@bullockburnsandstevens.com,Exclusive Webinar Invitation,2024-12-16,1,1,0,0,What's Next in the Market?,https://example.com/exclusive-webinar-invitation
tinaterry@shawbaileyandsmith.com,Market Outlook for 2025,2024-12-12,1,1,0,1,What's Next in the Market?,https://example.com/market-outlook-for-2025
tinaterry@shawbaileyandsmith.com,Portfolio Optimization Techniques,2024-12-10,1,1,0,0,Save More with These Tax Tips,https://example.com/portfolio-optimization-techniques
tinaterry@shawbaileyandsmith.com,Year-End Investment Strategies,2024-12-14,1,1,0,0,Join Us for an Exclusive Webinar,https://example.com/year-end-investment-strategies
tinaterry@shawbaileyandsmith.com,Portfolio Optimization Techniques,2024-12-19,1,1,0,1,What's Next in the Market?,https://example.com/portfolio-optimization-techniques
travis03@johnson-sosa.com,Exclusive Webinar Invitation,2024-12-14,1,1,1,0,What's Next in the Market?,https://example.com/exclusive-webinar-invitation
travis03@johnson-sosa.com,Exclusive Webinar Invitation,2024-12-24,1,1,0,0,Boost Your Portfolio Performance,https://example.com/exclusive-webinar-invitation
travis03@johnson-sosa.com,Portfolio Optimization Techniques,2024-12-25,1,1,0,0,Save More with These Tax Tips,https://example.com/portfolio-optimization-techniques
travis03@johnson-sosa.com,Year-End Investment Strategies,2024-12-28,1,1,0,1,What's Next in the Market?,https://example.com/year-end-investment-strategies
travis03@johnson-sosa.com,Portfolio Optimization Techniques,2024-12-10,1,1,0,0,Don't Miss: Year-End Strategies for Growth,https://example.com/portfolio-optimization-techniques
travis03@johnson-sosa.com,Market Outlook for 2025,2024-12-05,1,1,1,0,Boost Your Portfolio Performance,https://example.com/market-outlook-for-2025
travis03@johnson-sosa.com,Portfolio Optimization Techniques,2024-12-17,1,1,0,0,What's Next in the Market?,https://example.com/portfolio-optimization-techniques
travis03@johnson-sosa.com,Year-End Investment Strategies,2024-12-19,1,1,0,1,Join Us for an Exclusive Webinar,https://example.com/year-end-investment-strategies
travis03@johnson-sosa.com,Year-End Investment Strategies,2024-12-04,1,1,1,0,Boost Your Portfolio Performance,https://example.com/year-end-investment-strategies
travis03@johnson-sosa.com,Tax Saving Tips for Investors,2024-12-16,1,1,1,0,Save More with These Tax Tips,https://example.com/tax-saving-tips-for-investors
travis03@johnson-sosa.com,Tax Saving Tips for Investors,2024-12-27,1,1,0,0,Boost Your Portfolio Performance,https://example.com/tax-saving-tips-for-investors
travis03@johnson-sosa.com,Year-End Investment Strategies,2024-12-15,1,1,1,1,What's Next in the Market?,https://example.com/year-end-investment-strategies
travis03@johnson-sosa.com,Exclusive Webinar Invitation,2024-12-14,1,1,0,1,Save More with These Tax Tips,https://example.com/exclusive-webinar-invitation
travis03@johnson-sosa.com,Market Outlook for 2025,2024-12-27,1,1,1,1,Boost Your Portfolio Performance,https://example.com/market-outlook-for-2025
travis03@johnson-sosa.com,Tax Saving Tips for Investors,2024-12-17,1,1,0,1,Join Us for an Exclusive Webinar,https://example.com/tax-saving-tips-for-investors
vgordon@bennett-sullivan.com,Exclusive Webinar Invitation,2024-12-09,1,1,0,0,What's Next in the Market?,https://example.com/exclusive-webinar-invitation
vgordon@bennett-sullivan.com,Year-End Investment Strategies,2024-12-14,1,1,0,0,Join Us for an Exclusive Webinar,https://example.com/year-end-investment-strategies
vgordon@bennett-sullivan.com,Exclusive Webinar Invitation,2024-12-05,1,1,0,1,Don't Miss: Year-End Strategies for Growth,https://example.com/exclusive-webinar-invitation
vgordon@bennett-sullivan.com,Market Outlook for 2025,2024-12-19,1,1,0,1,What's Next in the Market?,https://example.com/market-outlook-for-2025
vgordon@bennett-sullivan.com,Year-End Investment Strategies,2024-12-06,1,1,1,0,What's Next in the Market?,https://example.com/year-end-investment-strategies
vgordon@bennett-sullivan.com,Tax Saving Tips for Investors,2024-12-09,1,1,1,1,What's Next in the Market?,https://example.com/tax-saving-tips-for-investors
walter26@farrellericksonandfrost.com,Understanding Investment Risk,2024-12-06,1,1,0,0,Investment Risk: How to Manage It Effectively,
wdelacruz@hillandsons.com,Market Outlook for 2025,2024-12-09,1,1,0,1,Save More with These Tax Tips,https://example.com/market-outlook-for-2025
wdelacruz@hillandsons.com,Exclusive Webinar Invitation,2024-12-06,1,1,0,1,Boost Your Portfolio Performance,https://example.com/exclusive-webinar-invitation
wdelacruz@hillandsons.com,Year-End Investment Strategies,2024-12-06,1,1,0,1,Don't Miss: Year-End Strategies for Growth,https://example.com/year-end-investment-strategies
wdelacruz@hillandsons.com,Year-End Investment Strategies,2024-12-27,1,1,1,1,Save More with These Tax Tips,https://example.com/year-end-investment-strategies
wdelacruz@hillandsons.com,Year-End Investment Strategies,2024-12-18,1,1,1,0,Boost Your Portfolio Performance,https://example.com/year-end-investment-strategies
wdelacruz@hillandsons.com,Market Outlook for 2025,2024-12-10,1,1,1,1,Join Us for an Exclusive Webinar,https://example.com/market-outlook-for-2025
wdelacruz@hillandsons.com,Year-End Investment Strategies,2024-12-08,1,1,0,1,Boost Your Portfolio Performance,https://example.com/year-end-investment-strategies
wdelacruz@hillandsons.com,Exclusive Webinar Invitation,2024-12-16,1,1,0,0,Join Us for an Exclusive Webinar,https://example.com/exclusive-webinar-invitation
wdelacruz@hillandsons.com,Exclusive Webinar Invitation,2024-12-16,1,1,0,1,Boost Your Portfolio Performance,https://example.com/exclusive-webinar-invitation
wdelacruz@hillandsons.com,Market Outlook for 2025,2024-12-10,1,1,0,0,Don't Miss: Year-End Strategies for Growth,https://example.com/market-outlook-for-2025
wdelacruz@hillandsons.com,Portfolio Optimization Techniques,2024-12-21,1,1,0,1,What's Next in the Market?,https://example.com/portfolio-optimization-techniques
wdelacruz@hillandsons.com,Portfolio Optimization Techniques,2024-12-20,1,1,0,0,Save More with These Tax Tips,https://example.com/portfolio-optimization-techniques
wdelacruz@hillandsons.com,Tax Saving Tips for Investors,2024-12-03,1,1,0,0,Join Us for an Exclusive Webinar,https://example.com/tax-saving-tips-for-investors
wdelacruz@hillandsons.com,Portfolio Optimization Techniques,2024-12-24,1,1,0,1,Save More with These Tax Tips,https://example.com/portfolio-optimization-techniques
wdelacruz@hillandsons.com,Tax Saving Tips for Investors,2024-12-04,1,1,0,0,Join Us for an Exclusive Webinar,https://example.com/tax-saving-tips-for-investors
wdelacruz@hillandsons.com,Tax Saving Tips for Investors,2024-12-18,1,1,0,0,Save More with These Tax Tips,https://example.com/tax-saving-tips-for-investors
wdelacruz@hillandsons.com,Exclusive Webinar Invitation,2024-12-14,1,1,0,1,Don't Miss: Year-End Strategies for Growth,https://example.com/exclusive-webinar-invitation
wdelacruz@hillandsons.com,Market Outlook for 2025,2024-12-19,1,1,0,0,What's Next in the Market?,https://example.com/market-outlook-for-2025
wdelacruz@hillandsons.com,Exclusive Webinar Invitation,2024-12-07,1,1,0,0,Boost Your Portfolio Performance,https://example.com/exclusive-webinar-invitation
wdelacruz@hillandsons.com,Tax Saving Tips for Investors,2024-12-26,1,1,0,0,What's Next in the Market?,https://example.com/tax-saving-tips-for-investors
wdelacruz@hillandsons.com,Portfolio Optimization Techniques,2024-12-30,1,1,0,0,Save More with These Tax Tips,https://example.com/portfolio-optimization-techniques
wdelacruz@hillandsons.com,Tax Saving Tips for Investors,2024-12-12,1,1,0,1,Join Us for an Exclusive Webinar,https://example.com/tax-saving-tips-for-investors
wdelacruz@hillandsons.com,Market Outlook for 2025,2024-12-28,1,1,0,1,Don't Miss: Year-End Strategies for Growth,https://example.com/market-outlook-for-2025
wdelacruz@hillandsons.com,Tax Saving Tips for Investors,2024-12-13,1,1,0,1,Join Us for an Exclusive Webinar,https://example.com/tax-saving-tips-for-investors
claudia.george@montgomery-zimmerman.com,ESG ETF,2024-07-04,1,1,1,0,Explore Sustainable Investment Opportunities with ESG ETFs,https://assetmanagement.com/products/esg-etf
claudia.george@montgomery-zimmerman.com,Thought Leadership,2024-07-11,1,1,0,0,Insights on Future Investment Trends,https://assetmanagement.com/insights/thought-leadership
claudia.george@montgomery-zimmerman.com,Tax Saving,2024-07-12,1,1,0,0,Maximize Your Tax Benefits with Smart Investments,https://assetmanagement.com/tax-saving-opportunities
claudia.george@montgomery-zimmerman.com,Tax Saving,2024-07-17,1,1,0,0,Maximize Your Tax Benefits with Smart Investments,https://assetmanagement.com/tax-saving-opportunities
xjones@martinezplc.com,Exclusive Webinar Invitation,2024-12-19,1,1,0,1,Join Us for an Exclusive Webinar,https://example.com/exclusive-webinar-invitation
xjones@martinezplc.com,Market Outlook for 2025,2024-12-22,1,1,1,1,Don't Miss: Year-End Strategies for Growth,https://example.com/market-outlook-for-2025
xjones@martinezplc.com,Market Outlook for 2025,2024-12-20,1,1,0,0,Boost Your Portfolio Performance,https://example.com/market-outlook-for-2025
xjones@martinezplc.com,Market Outlook for 2025,2024-12-22,1,1,0,1,Boost Your Portfolio Performance,https://example.com/market-outlook-for-2025
xjones@martinezplc.com,Year-End Investment Strategies,2024-12-11,1,1,0,0,Join Us for an Exclusive Webinar,https://example.com/year-end-investment-strategies
xjones@martinezplc.com,Portfolio Optimization Techniques,2024-12-12,1,1,0,1,Don't Miss: Year-End Strategies for Growth,https://example.com/portfolio-optimization-techniques
xjones@martinezplc.com,Exclusive Webinar Invitation,2024-12-26,1,1,0,1,Don't Miss: Year-End Strategies for Growth,https://example.com/exclusive-webinar-invitation
xjones@martinezplc.com,Year-End Investment Strategies,2024-12-26,1,1,0,0,Save More with These Tax Tips,https://example.com/year-end-investment-strategies
xjones@martinezplc.com,Market Outlook for 2025,2024-12-29,1,1,0,1,Join Us for an Exclusive Webinar,https://example.com/market-outlook-for-2025
xjones@martinezplc.com,Tax Saving Tips for Investors,2024-12-04,1,1,1,1,Don't Miss: Year-End Strategies for Growth,https://example.com/tax-saving-tips-for-investors
xjones@martinezplc.com,Portfolio Optimization Techniques,2024-12-26,1,1,0,1,Save More with These Tax Tips,https://example.com/portfolio-optimization-techniques
xjones@martinezplc.com,Portfolio Optimization Techniques,2024-12-10,1,1,1,0,What's Next in the Market?,https://example.com/portfolio-optimization-techniques
xjones@martinezplc.com,Portfolio Optimization Techniques,2024-12-25,1,1,1,0,Save More with These Tax Tips,https://example.com/portfolio-optimization-techniques
xjones@martinezplc.com,Year-End Investment Strategies,2024-12-27,1,1,0,0,Save More with These Tax Tips,https://example.com/year-end-investment-strategies
xjones@martinezplc.com,Portfolio Optimization Techniques,2024-12-22,1,1,0,1,Save More with These Tax Tips,https://example.com/portfolio-optimization-techniques
claudia.george@montgomery-zimmerman.com,Fixed Income Market Update,2024-07-24,2,2,1,0,Optimize Your Portfolio for Long-Term Growth,https://www.massey-avila.com/
claudia.george@montgomery-zimmerman.com,Relationship Building,2024-07-28,1,1,0,0,Building Stronger Partnerships with You,https://assetmanagement.com/about-us/partnerships
claudia.george@montgomery-zimmerman.com,Relationship Building,2024-07-30,1,1,0,0,Building Stronger Partnerships with You,https://assetmanagement.com/about-us/partnerships
claudia.george@montgomery-zimmerman.com,Tax Saving,2024-08-04,1,1,1,1,Maximize Your Tax Benefits with Smart Investments,https://assetmanagement.com/tax-saving-opportunities
claudia.george@montgomery-zimmerman.com,Relationship Building,2024-08-04,1,1,1,0,Building Stronger Partnerships with You,https://assetmanagement.com/about-us/partnerships
claudia.george@montgomery-zimmerman.com,Thought Leadership,2024-08-07,1,1,1,1,Insights on Future Investment Trends,https://assetmanagement.com/insights/thought-leadership
claudia.george@montgomery-zimmerman.com,Thought Leadership,2024-08-07,1,1,1,0,Insights on Future Investment Trends,https://assetmanagement.com/insights/thought-leadership
claudia.george@montgomery-zimmerman.com,Secular Outlook,2024-08-16,1,1,1,0,Navigating Long-Term Market Dynamics,https://assetmanagement.com/insights/secular-outlook
claudia.george@montgomery-zimmerman.com,Relationship Building,2024-08-18,1,1,1,0,Building Stronger Partnerships with You,https://assetmanagement.com/about-us/partnerships
claudia.george@montgomery-zimmerman.com,Secular Outlook,2024-08-18,1,1,1,0,Navigating Long-Term Market Dynamics,https://assetmanagement.com/insights/secular-outlook
claudia.george@montgomery-zimmerman.com,Market Commentary,2024-08-22,1,1,1,1,Latest Market Update: What You Need to Know,https://assetmanagement.com/insights/market-commentary
claudia.george@montgomery-zimmerman.com,ESG ETF,2024-08-24,1,1,1,0,Explore Sustainable Investment Opportunities with ESG ETFs,https://assetmanagement.com/products/esg-etf
claudia.george@montgomery-zimmerman.com,Real Estate Investment Outlook,2024-08-25,5,4,2,1,Real Estate Outlook: Opportunities for Investors,http://smith.com/
claudia.george@montgomery-zimmerman.com,Relationship Building,2024-08-26,1,1,0,0,Building Stronger Partnerships with You,https://assetmanagement.com/about-us/partnerships
claudia.george@montgomery-zimmerman.com,The Future of ESG Investing,2024-09-03,3,3,3,0,ESG Investing: The Future of Sustainable Finance,https://www.jackson.biz/
claudia.george@montgomery-zimmerman.com,ESG ETF,2024-09-05,1,1,0,0,Explore Sustainable Investment Opportunities with ESG ETFs,https://assetmanagement.com/products/esg-etf
claudia.george@montgomery-zimmerman.com,Secular Outlook,2024-09-08,1,1,1,1,Navigating Long-Term Market Dynamics,https://assetmanagement.com/insights/secular-outlook
claudia.george@montgomery-zimmerman.com,Event Mail,2024-09-09,1,1,1,1,Join Our Exclusive Investment Webinar,https://assetmanagement.com/events/investment-webinar
claudia.george@montgomery-zimmerman.com,Relationship Building,2024-09-14,1,1,1,0,Building Stronger Partnerships with You,https://assetmanagement.com/about-us/partnerships
claudia.george@montgomery-zimmerman.com,Tax Saving,2024-09-14,1,1,0,0,Maximize Your Tax Benefits with Smart Investments,https://assetmanagement.com/tax-saving-opportunities
claudia.george@montgomery-zimmerman.com,Sector Rotation Strategies,2024-09-18,8,2,2,0,Sector Rotation: Identifying Market Opportunities,https://www.taylor.com/
claudia.george@montgomery-zimmerman.com,Secular Outlook,2024-09-21,1,1,0,0,Navigating Long-Term Market Dynamics,https://assetmanagement.com/insights/secular-outlook
claudia.george@montgomery-zimmerman.com,ESG ETF,2024-09-22,1,1,1,0,Explore Sustainable Investment Opportunities with ESG ETFs,https://assetmanagement.com/products/esg-etf
claudia.george@montgomery-zimmerman.com,Event Mail,2024-09-26,1,1,1,1,Join Our Exclusive Investment Webinar,https://assetmanagement.com/events/investment-webinar
claudia.george@montgomery-zimmerman.com,Secular Outlook,2024-09-26,1,1,1,0,Navigating Long-Term Market Dynamics,https://assetmanagement.com/insights/secular-outlook
claudia.george@montgomery-zimmerman.com,Thought Leadership,2024-09-29,1,1,0,0,Insights on Future Investment Trends,https://assetmanagement.com/insights/thought-leadership
claudia.george@montgomery-zimmerman.com,Tax Saving,2024-10-05,1,1,1,0,Maximize Your Tax Benefits with Smart Investments,https://assetmanagement.com/tax-saving-opportunities
claudia.george@montgomery-zimmerman.com,Tax Saving,2024-10-09,1,1,1,1,Maximize Your Tax Benefits with Smart Investments,https://assetmanagement.com/tax-saving-opportunities
claudia.george@montgomery-zimmerman.com,Thought Leadership,2024-10-11,1,1,0,0,Insights on Future Investment Trends,https://assetmanagement.com/insights/thought-leadership
claudia.george@montgomery-zimmerman.com,ESG ETF,2024-10-14,1,1,0,0,Explore Sustainable Investment Opportunities with ESG ETFs,https://assetmanagement.com/products/esg-etf
claudia.george@montgomery-zimmerman.com,Tax Saving,2024-10-24,1,1,1,1,Maximize Your Tax Benefits with Smart Investments,https://assetmanagement.com/tax-saving-opportunities
claudia.george@montgomery-zimmerman.com,Market Commentary,2024-10-27,1,1,1,1,Latest Market Update: What You Need to Know,https://assetmanagement.com/insights/market-commentary
claudia.george@montgomery-zimmerman.com,Supply Chain Investment Opportunities,2024-10-29,5,5,4,2,Supply Chain Insights: Investment Opportunities,http://allen.com/
claudia.george@montgomery-zimmerman.com,ESG ETF,2024-10-30,1,1,0,0,Explore Sustainable Investment Opportunities with ESG ETFs,https://assetmanagement.com/products/esg-etf
claudia.george@montgomery-zimmerman.com,Behavioral Finance Insights,2024-11-06,9,5,5,0,Behavioral Finance: Understanding Investor Psychology,https://petty.net/
claudia.george@montgomery-zimmerman.com,Thought Leadership,2024-11-14,1,1,1,0,Insights on Future Investment Trends,https://assetmanagement.com/insights/thought-leadership
claudia.george@montgomery-zimmerman.com,Thought Leadership,2024-11-15,1,1,1,0,Insights on Future Investment Trends,https://assetmanagement.com/insights/thought-leadership
claudia.george@montgomery-zimmerman.com,ESG ETF,2024-11-17,1,1,1,0,Explore Sustainable Investment Opportunities with ESG ETFs,https://assetmanagement.com/products/esg-etf
claudia.george@montgomery-zimmerman.com,Secular Outlook,2024-11-18,1,1,1,0,Navigating Long-Term Market Dynamics,https://assetmanagement.com/insights/secular-outlook
claudia.george@montgomery-zimmerman.com,Event Mail,2024-11-20,1,1,1,0,Join Our Exclusive Investment Webinar,https://assetmanagement.com/events/investment-webinar
claudia.george@montgomery-zimmerman.com,Thought Leadership,2024-11-23,1,1,1,1,Insights on Future Investment Trends,https://assetmanagement.com/insights/thought-leadership
claudia.george@montgomery-zimmerman.com,Diversification Strategies for Growth,2024-11-26,5,5,5,2,Diversification: A Key to Investment Growth,http://gonzalez.info/
claudia.george@montgomery-zimmerman.com,Market Commentary,2024-11-28,1,1,1,0,Latest Market Update: What You Need to Know,https://assetmanagement.com/insights/market-commentary
claudia.george@montgomery-zimmerman.com,Relationship Building,2024-12-02,1,1,1,0,Building Stronger Partnerships with You,https://assetmanagement.com/about-us/partnerships
claudia.george@montgomery-zimmerman.com,Market Commentary,2024-12-02,1,1,0,0,Latest Market Update: What You Need to Know,https://assetmanagement.com/insights/market-commentary
claudia.george@montgomery-zimmerman.com,ESG ETF,2024-12-03,1,1,1,1,Explore Sustainable Investment Opportunities with ESG ETFs,https://assetmanagement.com/products/esg-etf
claudia.george@montgomery-zimmerman.com,Secular Outlook,2024-12-04,1,1,0,0,Navigating Long-Term Market Dynamics,https://assetmanagement.com/insights/secular-outlook
claudia.george@montgomery-zimmerman.com,Secular Outlook,2024-12-05,1,1,1,0,Navigating Long-Term Market Dynamics,https://assetmanagement.com/insights/secular-outlook
claudia.george@montgomery-zimmerman.com,Year-End Investment Strategies,2024-12-10,1,1,1,0,Don't Miss: Year-End Strategies for Growth,https://example.com/year-end-investment-strategies
claudia.george@montgomery-zimmerman.com,Event Mail,2024-12-13,1,1,1,0,Join Our Exclusive Investment Webinar,https://assetmanagement.com/events/investment-webinar
joseph.duran@larsonandsons.com,Secular Outlook,2024-12-23,1,1,0,0,Navigating Long-Term Market Dynamics,https://assetmanagement.com/insights/secular-outlook
joseph.duran@larsonandsons.com,Tax Saving,2024-12-23,1,1,1,1,Maximize Your Tax Benefits with Smart Investments,https://assetmanagement.com/tax-saving-opportunities
joseph.duran@larsonandsons.com,Event Mail,2024-12-22,1,1,0,0,Join Our Exclusive Investment Webinar,https://assetmanagement.com/events/investment-webinar
joseph.duran@larsonandsons.com,Market Commentary,2024-12-21,1,1,0,0,Latest Market Update: What You Need to Know,https://assetmanagement.com/insights/market-commentary
joseph.duran@larsonandsons.com,Secular Outlook,2024-12-19,1,1,0,0,Navigating Long-Term Market Dynamics,https://assetmanagement.com/insights/secular-outlook
joseph.duran@larsonandsons.com,Relationship Building,2024-12-16,1,1,1,0,Building Stronger Partnerships with You,https://assetmanagement.com/about-us/partnerships
joseph.duran@larsonandsons.com,ESG ETF,2024-12-15,1,1,0,0,Explore Sustainable Investment Opportunities with ESG ETFs,https://assetmanagement.com/products/esg-etf
joseph.duran@larsonandsons.com,Tax Saving,2024-12-09,1,1,0,0,Maximize Your Tax Benefits with Smart Investments,https://assetmanagement.com/tax-saving-opportunities
joseph.duran@larsonandsons.com,Thought Leadership,2024-12-02,1,1,1,0,Insights on Future Investment Trends,https://assetmanagement.com/insights/thought-leadership
joseph.duran@larsonandsons.com,Tax Saving,2024-12-01,1,1,0,0,Maximize Your Tax Benefits with Smart Investments,https://assetmanagement.com/tax-saving-opportunities
joseph.duran@larsonandsons.com,Market Commentary,2024-11-29,1,1,1,1,Latest Market Update: What You Need to Know,https://assetmanagement.com/insights/market-commentary
joseph.duran@larsonandsons.com,Market Commentary,2024-11-28,1,1,1,1,Latest Market Update: What You Need to Know,https://assetmanagement.com/insights/market-commentary
joseph.duran@larsonandsons.com,ESG ETF,2024-11-22,1,1,0,0,Explore Sustainable Investment Opportunities with ESG ETFs,https://assetmanagement.com/products/esg-etf
joseph.duran@larsonandsons.com,Thought Leadership,2024-11-20,1,1,0,0,Insights on Future Investment Trends,https://assetmanagement.com/insights/thought-leadership
joseph.duran@larsonandsons.com,Tax Saving,2024-11-07,1,1,0,0,Maximize Your Tax Benefits with Smart Investments,https://assetmanagement.com/tax-saving-opportunities
joseph.duran@larsonandsons.com,Relationship Building,2024-11-04,1,1,1,0,Building Stronger Partnerships with You,https://assetmanagement.com/about-us/partnerships
joseph.duran@larsonandsons.com,Relationship Building,2024-10-15,1,1,1,1,Building Stronger Partnerships with You,https://assetmanagement.com/about-us/partnerships
joseph.duran@larsonandsons.com,Market Commentary,2024-10-14,1,1,0,0,Latest Market Update: What You Need to Know,https://assetmanagement.com/insights/market-commentary
joseph.duran@larsonandsons.com,Relationship Building,2024-10-11,1,1,1,0,Building Stronger Partnerships with You,https://assetmanagement.com/about-us/partnerships
joseph.duran@larsonandsons.com,Relationship Building,2024-10-10,1,1,0,0,Building Stronger Partnerships with You,https://assetmanagement.com/about-us/partnerships
joseph.duran@larsonandsons.com,Secular Outlook,2024-10-09,1,1,1,0,Navigating Long-Term Market Dynamics,https://assetmanagement.com/insights/secular-outlook
joseph.duran@larsonandsons.com,Event Mail,2024-10-06,1,1,0,0,Join Our Exclusive Investment Webinar,https://assetmanagement.com/events/investment-webinar
joseph.duran@larsonandsons.com,Event Mail,2024-09-21,1,1,1,1,Join Our Exclusive Investment Webinar,https://assetmanagement.com/events/investment-webinar
joseph.duran@larsonandsons.com,Secular Outlook,2024-09-21,1,1,1,0,Navigating Long-Term Market Dynamics,https://assetmanagement.com/insights/secular-outlook
joseph.duran@larsonandsons.com,ESG ETF,2024-09-21,1,1,0,0,Explore Sustainable Investment Opportunities with ESG ETFs,https://assetmanagement.com/products/esg-etf
joseph.duran@larsonandsons.com,Event Mail,2024-09-19,1,1,0,0,Join Our Exclusive Investment Webinar,https://assetmanagement.com/events/investment-webinar
joseph.duran@larsonandsons.com,Secular Outlook,2024-09-15,1,1,0,0,Navigating Long-Term Market Dynamics,https://assetmanagement.com/insights/secular-outlook
joseph.duran@larsonandsons.com,ESG ETF,2024-09-11,1,1,0,0,Explore Sustainable Investment Opportunities with ESG ETFs,https://assetmanagement.com/products/esg-etf
joseph.duran@larsonandsons.com,Market Commentary,2024-08-26,1,1,0,0,Latest Market Update: What You Need to Know,https://assetmanagement.com/insights/market-commentary
joseph.duran@larsonandsons.com,Relationship Building,2024-08-22,1,1,0,0,Building Stronger Partnerships with You,https://assetmanagement.com/about-us/partnerships
joseph.duran@larsonandsons.com,Event Mail,2024-08-19,1,1,1,1,Join Our Exclusive Investment Webinar,https://assetmanagement.com/events/investment-webinar
joseph.duran@larsonandsons.com,Relationship Building,2024-08-15,1,1,1,0,Building Stronger Partnerships with You,https://assetmanagement.com/about-us/partnerships
joseph.duran@larsonandsons.com,Secular Outlook,2024-08-10,1,1,1,1,Navigating Long-Term Market Dynamics,https://assetmanagement.com/insights/secular-outlook
joseph.duran@larsonandsons.com,Secular Outlook,2024-08-03,1,1,0,0,Navigating Long-Term Market Dynamics,https://assetmanagement.com/insights/secular-outlook
joseph.duran@larsonandsons.com,Event Mail,2024-08-01,1,1,1,0,Join Our Exclusive Investment Webinar,https://assetmanagement.com/events/investment-webinar
joseph.duran@larsonandsons.com,Market Commentary,2024-07-31,1,1,0,0,Latest Market Update: What You Need to Know,https://assetmanagement.com/insights/market-commentary
joseph.duran@larsonandsons.com,Secular Outlook,2024-07-28,1,1,1,1,Navigating Long-Term Market Dynamics,https://assetmanagement.com/insights/secular-outlook
joseph.duran@larsonandsons.com,Relationship Building,2024-07-27,1,1,0,0,Building Stronger Partnerships with You,https://assetmanagement.com/about-us/partnerships
joseph.duran@larsonandsons.com,Secular Outlook,2024-07-11,1,1,1,1,Navigating Long-Term Market Dynamics,https://assetmanagement.com/insights/secular-outlook
joseph.duran@larsonandsons.com,Relationship Building,2024-07-10,1,1,1,0,Building Stronger Partnerships with You,https://assetmanagement.com/about-us/partnerships
joseph.duran@larsonandsons.com,ESG ETF,2024-07-09,1,1,1,0,Explore Sustainable Investment Opportunities with ESG ETFs,https://assetmanagement.com/products/esg-etf
joseph.duran@larsonandsons.com,Relationship Building,2024-07-08,1,1,0,0,Building Stronger Partnerships with You,https://assetmanagement.com/about-us/partnerships
joseph.duran@larsonandsons.com,Relationship Building,2024-07-05,1,1,0,0,Building Stronger Partnerships with You,https://assetmanagement.com/about-us/partnerships
joseph.duran@larsonandsons.com,Market Commentary,2024-06-27,1,1,0,0,Latest Market Update: What You Need to Know,https://assetmanagement.com/insights/market-commentary
joseph.duran@larsonandsons.com,Market Commentary,2024-06-25,1,1,0,0,Latest Market Update: What You Need to Know,https://assetmanagement.com/insights/market-commentary
joseph.duran@larsonandsons.com,Relationship Building,2024-06-23,1,1,1,1,Building Stronger Partnerships with You,https://assetmanagement.com/about-us/partnerships
claudia.george@montgomery-zimmerman.com,Tax Saving,2024-12-14,1,1,0,0,Maximize Your Tax Benefits with Smart Investments,https://assetmanagement.com/tax-saving-opportunities
claudia.george@montgomery-zimmerman.com,Market Outlook for 2025,2024-12-16,1,1,0,0,Don't Miss: Year-End Strategies for Growth,https://example.com/market-outlook-for-2025
claudia.george@montgomery-zimmerman.com,Tax Saving,2024-12-17,1,1,0,0,Maximize Your Tax Benefits with Smart Investments,https://assetmanagement.com/tax-saving-opportunities
claudia.george@montgomery-zimmerman.com,Tax Saving,2024-12-24,1,1,1,0,Maximize Your Tax Benefits with Smart Investments,https://assetmanagement.com/tax-saving-opportunities
claudia.george@montgomery-zimmerman.com,Event Mail,2024-12-25,1,1,0,0,Join Our Exclusive Investment Webinar,https://assetmanagement.com/events/investment-webinar
claudia.george@montgomery-zimmerman.com,Tax Saving Tips for Investors,2024-12-28,1,1,1,1,Boost Your Portfolio Performance,https://example.com/tax-saving-tips-for-investors
claudia.george@montgomery-zimmerman.com,Secular Outlook,2024-12-28,1,1,1,0,Navigating Long-Term Market Dynamics,https://assetmanagement.com/insights/secular-outlook
claudia.george@montgomery-zimmerman.com,Exclusive Webinar Invitation,2024-12-30,1,1,0,0,Save More with These Tax Tips,https://example.com/exclusive-webinar-invitation
joseph.duran@larsonandsons.com,Event Mail,2024-06-23,1,1,1,1,Join Our Exclusive Investment Webinar,https://assetmanagement.com/events/investment-webinar
joseph.duran@larsonandsons.com,Thought Leadership,2024-06-19,1,1,1,0,Insights on Future Investment Trends,https://assetmanagement.com/insights/thought-leadership
joseph.duran@larsonandsons.com,Secular Outlook,2024-06-13,1,1,0,0,Navigating Long-Term Market Dynamics,https://assetmanagement.com/insights/secular-outlook
joseph.duran@larsonandsons.com,Thought Leadership,2024-06-07,1,1,1,0,Insights on Future Investment Trends,https://assetmanagement.com/insights/thought-leadership
